date,total_users
2020-07-12T00:00:00+00:00,42846
2020-07-13T00:00:00+00:00,43031
2020-07-14T00:00:00+00:00,43231
2020-07-15T00:00:00+00:00,43402
2020-07-16T00:00:00+00:00,43559
2020-07-17T00:00:00+00:00,43713
2020-07-18T00:00:00+00:00,43868
2020-07-19T00:00:00+00:00,44001
2020-07-20T00:00:00+00:00,44136
2020-07-21T00:00:00+00:00,44239
2020-07-22T00:00:00+00:00,44345
2020-07-23T00:00:00+00:00,44463
2020-07-24T00:00:00+00:00,44585
2020-07-25T00:00:00+00:00,44705
2020-07-26T00:00:00+00:00,44857
2020-07-27T00:00:00+00:00,44972
2020-07-28T00:00:00+00:00,45110
2020-07-29T00:00:00+00:00,45217
2020-07-30T00:00:00+00:00,45320
2020-07-31T00:00:00+00:00,45424
2020-08-01T00:00:00+00:00,45574
2020-08-02T00:00:00+00:00,45681
2020-08-03T00:00:00+00:00,45790
2020-08-04T00:00:00+00:00,45921
2020-08-05T00:00:00+00:00,46051
2020-08-06T00:00:00+00:00,46171
2020-08-07T00:00:00+00:00,46262
2020-08-08T00:00:00+00:00,46373
2020-08-09T00:00:00+00:00,46465
2020-08-10T00:00:00+00:00,46551
2020-08-11T00:00:00+00:00,46643
2020-08-12T00:00:00+00:00,46707
2020-08-13T00:00:00+00:00,46803
2020-08-14T00:00:00+00:00,46910
2020-08-15T00:00:00+00:00,47053
2020-08-16T00:00:00+00:00,47226
2020-08-17T00:00:00+00:00,47350
2020-08-18T00:00:00+00:00,47472
2020-08-19T00:00:00+00:00,47559
2020-08-20T00:00:00+00:00,47671
2020-08-21T00:00:00+00:00,47762
2020-08-22T00:00:00+00:00,47861
2020-08-23T00:00:00+00:00,47953
2020-08-24T00:00:00+00:00,48046
2020-08-25T00:00:00+00:00,48144
2020-08-26T00:00:00+00:00,48232
2020-08-27T00:00:00+00:00,48333
